video_id,quality,rendition,type,width,height,public_name,fps,size,size_short,link
730785710,sd,540p,video/mp4,432,960,540p,17.163,100432128,95.78MB,https://player.vimeo.com/progressive_redirect/playback/730785710/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=e94a64cb83efef695e565812eb9a6078b557e1aa1f8ba32b01439d18968b703b
730785710,sd,240p,video/mp4,192,426,240p,17.163,27188591,25.93MB,https://player.vimeo.com/progressive_redirect/playback/730785710/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=79d7533623adabf1588ffbf985b19bc595a7106be08efd38bcc47e380ce6b0f0
730785710,hd,720p,video/mp4,616,1366,720p,17.163,133366562,127.19MB,https://player.vimeo.com/progressive_redirect/playback/730785710/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f225f4a41d75771815aa0c68981e5474d8993ee81563176ef48c13fae60417f3
730785710,hls,adaptive,video/mp4,,,360p,17.163,51874220,49.47MB,https://player.vimeo.com/external/730785710.m3u8?s=2c2ace17b617a2ac90e89c2794b57cd9aa3c1f2a&oauth2_token_id=1643955558
731047513,sd,240p,video/mp4,192,426,240p,17.83,32352874,30.85MB,https://player.vimeo.com/progressive_redirect/playback/731047513/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=d1c5208f911c9a0ea0f8f93df175910ccf6afb28b63a0bc72d1cb4621c350cd8
731047513,hd,720p,video/mp4,576,1280,720p,17.83,139811890,133.34MB,https://player.vimeo.com/progressive_redirect/playback/731047513/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=cb79a8257d41adc36a3117e9be5c26227ec8ffa64154a9c4dc5606d9f75e6356
731047513,sd,540p,video/mp4,432,960,540p,17.83,117676724,112.23MB,https://player.vimeo.com/progressive_redirect/playback/731047513/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=64b6cf944600c34943f8a9eff2bcee64e8321ec9f987383207f4decb854ef61b
731047513,sd,360p,video/mp4,288,640,360p,17.83,60040059,57.26MB,https://player.vimeo.com/progressive_redirect/playback/731047513/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=a3d09ba1830a9ac58110d4d9c378358c1fa653157136c95afdc2aae87c6c8406
731047513,hls,adaptive,video/mp4,,,240p,17.83,32352874,30.85MB,https://player.vimeo.com/external/731047513.m3u8?s=f6a1e3585fe4583e1da62465b0f35893b6e4d9c1&oauth2_token_id=1643955558
731273723,sd,240p,video/mp4,192,426,240p,20.348,34613556,33.01MB,https://player.vimeo.com/progressive_redirect/playback/731273723/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=05486412ffa62b8a86383feabe33a99710deb31a912cc59e3e72c62b8943eb14
731273723,sd,360p,video/mp4,288,640,360p,20.348,63164346,60.24MB,https://player.vimeo.com/progressive_redirect/playback/731273723/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=479934f44d77e3eab86ced62e5fe70b2d54936107ed4f499ab4ba59ed5646329
731273723,sd,540p,video/mp4,432,960,540p,20.348,123020427,117.32MB,https://player.vimeo.com/progressive_redirect/playback/731273723/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=53a77c9b03222b2a40be5981338dc700fac4a8d09a15723820d4f5ef9017a30d
731273723,hd,720p,video/mp4,576,1280,720p,20.348,144081809,137.41MB,https://player.vimeo.com/progressive_redirect/playback/731273723/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f1a85f6a9d1433e1664fce92a4cb7ccc21c6f48351a19cf52e7a4e47c91d60b7
731273723,hls,adaptive,video/mp4,,,240p,20.348,34613556,33.01MB,https://player.vimeo.com/external/731273723.m3u8?s=16f11a469a4d1d53d5fa442a39fd5e12eb4676f6&oauth2_token_id=1643955558
731403847,hd,720p,video/mp4,1280,720,720p,30,518428271,494.41MB,https://player.vimeo.com/progressive_redirect/playback/731403847/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=ca7a26b11be4ef8185f088d738637b122689eec5cbb765579e69039e931d67dd
731403847,sd,240p,video/mp4,426,240,240p,30,178066342,169.82MB,https://player.vimeo.com/progressive_redirect/playback/731403847/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=23253783b4e5f81102bfa3fcb8a1f1d9bdcbec51a7db9bcbc03b87869e290cf8
731403847,sd,360p,video/mp4,640,360,360p,30,196591215,187.48MB,https://player.vimeo.com/progressive_redirect/playback/731403847/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1674e80771ab8d212eb012aa87cb5c22eec79840446f08ca9219b5cf21db7f1d
731403847,sd,540p,video/mp4,960,540,540p,30,378329046,360.8MB,https://player.vimeo.com/progressive_redirect/playback/731403847/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=9de4ac5718ad6c9fb47196deb0051c8552047d5d6605e0d43cdc5c2cccb6f600
731403847,hls,adaptive,video/mp4,,,720p,30,518428271,494.41MB,https://player.vimeo.com/external/731403847.m3u8?s=c226b9ac19a982b40ff8872b992259bd47202286&oauth2_token_id=1643955558
731449707,hd,1080p,video/mp4,1920,1080,1080p,25,153011622,145.92MB,https://player.vimeo.com/progressive_redirect/playback/731449707/rendition/1080p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=8f0482f742b0712475158d6e8121d94aac6c8da002230ec1c3b7f287582b07e5
731449707,sd,240p,video/mp4,426,240,240p,25,63847223,60.89MB,https://player.vimeo.com/progressive_redirect/playback/731449707/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=aad8992ba1fd55ba305af326840eb910ce6d55bdab5db9f107e4b71c3f0e5cb2
731449707,sd,540p,video/mp4,960,540,540p,25,98634291,94.06MB,https://player.vimeo.com/progressive_redirect/playback/731449707/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=22f6c1915c92f882f9747e032c20f346e8cc6a24d51403e8c3d9e0036fb4256c
731449707,sd,360p,video/mp4,640,360,360p,25,47728438,45.52MB,https://player.vimeo.com/progressive_redirect/playback/731449707/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=959a19536eb695b9478a33594325025cbe49858bd47c8d73f7f378c5c1d67aa2
731449707,hd,720p,video/mp4,1280,720,720p,25,121225812,115.61MB,https://player.vimeo.com/progressive_redirect/playback/731449707/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=8b8361b46504b487c9a7f4198d16329b7544e4b83d4e3f30e81700709134852c
731449707,hls,adaptive,video/mp4,,,1080p,25,153011622,145.92MB,https://player.vimeo.com/external/731449707.m3u8?s=6fc1ad9c62b84b9d68265babb8a2b12607ca336e&oauth2_token_id=1643955558
731449707,hd,1080p,video/mp4,1920,1080,1080p,25,153011622,145.92MB,https://player.vimeo.com/progressive_redirect/playback/731449707/rendition/1080p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=8f0482f742b0712475158d6e8121d94aac6c8da002230ec1c3b7f287582b07e5
731449707,sd,240p,video/mp4,426,240,240p,25,63847223,60.89MB,https://player.vimeo.com/progressive_redirect/playback/731449707/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=aad8992ba1fd55ba305af326840eb910ce6d55bdab5db9f107e4b71c3f0e5cb2
731449707,sd,540p,video/mp4,960,540,540p,25,98634291,94.06MB,https://player.vimeo.com/progressive_redirect/playback/731449707/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=22f6c1915c92f882f9747e032c20f346e8cc6a24d51403e8c3d9e0036fb4256c
731449707,sd,360p,video/mp4,640,360,360p,25,47728438,45.52MB,https://player.vimeo.com/progressive_redirect/playback/731449707/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=959a19536eb695b9478a33594325025cbe49858bd47c8d73f7f378c5c1d67aa2
731449707,hd,720p,video/mp4,1280,720,720p,25,121225812,115.61MB,https://player.vimeo.com/progressive_redirect/playback/731449707/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=8b8361b46504b487c9a7f4198d16329b7544e4b83d4e3f30e81700709134852c
731449707,hls,adaptive,video/mp4,,,1080p,25,153011622,145.92MB,https://player.vimeo.com/external/731449707.m3u8?s=6fc1ad9c62b84b9d68265babb8a2b12607ca336e&oauth2_token_id=1643955558
731455435,hd,720p,video/mp4,1280,720,720p,25,95289863,90.88MB,https://player.vimeo.com/progressive_redirect/playback/731455435/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=d956b922884b6d4f29707ebc3a7e614847f8ca89ec1c86bbc6404f973a1f4630
731455435,sd,540p,video/mp4,960,540,540p,25,77437732,73.85MB,https://player.vimeo.com/progressive_redirect/playback/731455435/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=2bcc5011698951606dd540b24c30849be966a0eb9d33af48e17b1a52e622c184
731455435,hd,1080p,video/mp4,1920,1080,1080p,25,122384105,116.71MB,https://player.vimeo.com/progressive_redirect/playback/731455435/rendition/1080p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f8101499937d9d9e9d93d5742a9ebba047e979afcf21eab00b427db281cee2f0
731455435,sd,360p,video/mp4,640,360,360p,25,37177658,35.46MB,https://player.vimeo.com/progressive_redirect/playback/731455435/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=3667edffb24423cac0717d6c70004fc5bf4c847014f11a10677408af25da247e
731455435,sd,240p,video/mp4,426,240,240p,25,48647982,46.39MB,https://player.vimeo.com/progressive_redirect/playback/731455435/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=58cb58c35f70e3734acabfdaea0ced49a3d88646a3b73ce1dc60e699b9b65a19
731455435,hls,adaptive,video/mp4,,,720p,25,95289863,90.88MB,https://player.vimeo.com/external/731455435.m3u8?s=6c5c81838b1b8aed666bc888a16f7fc0b47e612e&oauth2_token_id=1643955558
731455435,hd,720p,video/mp4,1280,720,720p,25,95289863,90.88MB,https://player.vimeo.com/progressive_redirect/playback/731455435/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=d956b922884b6d4f29707ebc3a7e614847f8ca89ec1c86bbc6404f973a1f4630
731455435,sd,540p,video/mp4,960,540,540p,25,77437732,73.85MB,https://player.vimeo.com/progressive_redirect/playback/731455435/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=2bcc5011698951606dd540b24c30849be966a0eb9d33af48e17b1a52e622c184
731455435,hd,1080p,video/mp4,1920,1080,1080p,25,122384105,116.71MB,https://player.vimeo.com/progressive_redirect/playback/731455435/rendition/1080p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f8101499937d9d9e9d93d5742a9ebba047e979afcf21eab00b427db281cee2f0
731455435,sd,360p,video/mp4,640,360,360p,25,37177658,35.46MB,https://player.vimeo.com/progressive_redirect/playback/731455435/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=3667edffb24423cac0717d6c70004fc5bf4c847014f11a10677408af25da247e
731455435,sd,240p,video/mp4,426,240,240p,25,48647982,46.39MB,https://player.vimeo.com/progressive_redirect/playback/731455435/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=58cb58c35f70e3734acabfdaea0ced49a3d88646a3b73ce1dc60e699b9b65a19
731455435,hls,adaptive,video/mp4,,,720p,25,95289863,90.88MB,https://player.vimeo.com/external/731455435.m3u8?s=6c5c81838b1b8aed666bc888a16f7fc0b47e612e&oauth2_token_id=1643955558
731650556,sd,360p,video/mp4,288,640,360p,18.3036,43571836,41.55MB,https://player.vimeo.com/progressive_redirect/playback/731650556/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=bb9bb997ae13ac71621d327e9f9beee576306b4e771f2f080ce2f9c0edb5e8b3
731650556,sd,540p,video/mp4,432,960,540p,18.3036,84078071,80.18MB,https://player.vimeo.com/progressive_redirect/playback/731650556/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=db30c7cfa81f6185454a69a15f6f0c28b6aa23c4ba50bd8844b5c54713beb8dd
731650556,hd,720p,video/mp4,576,1280,720p,18.3036,96970999,92.48MB,https://player.vimeo.com/progressive_redirect/playback/731650556/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=ba8b7cb73796861eb63d4d507a87c8ab6d6e7f41edb783a687fc9c95b9d2c626
731650556,sd,240p,video/mp4,192,426,240p,18.3036,23880767,22.77MB,https://player.vimeo.com/progressive_redirect/playback/731650556/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=cbc382d986c2d9c8c827913e47340d747f1f63c7ec340e3176409ad7dfa029c0
731650556,hls,adaptive,video/mp4,,,360p,18.3036,43571836,41.55MB,https://player.vimeo.com/external/731650556.m3u8?s=13073b13c4484dd364ec8e0dfbbfa46940c7fe40&oauth2_token_id=1643955558
732009831,sd,240p,video/mp4,196,426,240p,15.4668,52521045,50.09MB,https://player.vimeo.com/progressive_redirect/playback/732009831/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=eb6fd741c32b31928b119ec36a9b22ae4471f7d833004aa1f83eb39137003a46
732009831,hd,720p,video/mp4,590,1280,720p,15.4668,205118083,195.62MB,https://player.vimeo.com/progressive_redirect/playback/732009831/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=aa2ca3482d1d65b6f6eda169642449bf2ce60db836869d8f2c4f5477b3547450
732009831,sd,360p,video/mp4,296,640,360p,15.4668,99481875,94.87MB,https://player.vimeo.com/progressive_redirect/playback/732009831/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f5046d23af8bb4898450bb2d1cc808f82867c05331b22346de04104370ebb29b
732009831,sd,540p,video/mp4,444,960,540p,15.4668,187359394,178.68MB,https://player.vimeo.com/progressive_redirect/playback/732009831/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=71c858b598a46471de8f22433f589e4291307bc69159bfa584766a0910814545
732009831,hls,adaptive,video/mp4,,,240p,15.4668,52521045,50.09MB,https://player.vimeo.com/external/732009831.m3u8?s=d4f0e83caef10a74430902c10525382bfa74ca09&oauth2_token_id=1643955558
732243371,hd,720p,video/mp4,1280,720,720p,30,417014054,397.7MB,https://player.vimeo.com/progressive_redirect/playback/732243371/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=66e16edbf1b9d6637ac16287d7f9367c650f023f9f057538ddb79dcbcaaf87c9
732243371,sd,360p,video/mp4,640,360,360p,30,148947159,142.05MB,https://player.vimeo.com/progressive_redirect/playback/732243371/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=c1a44fc75177dd4eb1ae3436783286905d3a795d32ce0d7d8e72f1c4a50d2f93
732243371,sd,240p,video/mp4,426,240,240p,30,130870763,124.81MB,https://player.vimeo.com/progressive_redirect/playback/732243371/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=7e4475c51206779c4208fb04300bdb1cab457da46db7953f5df4761333256fad
732243371,sd,540p,video/mp4,960,540,540p,30,296404793,282.67MB,https://player.vimeo.com/progressive_redirect/playback/732243371/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=2794662f4f8ae7b2c5cbb6a342f1f0b58ee5a5a370e2fd895461c8c838d5c9bf
732243371,hls,adaptive,video/mp4,,,720p,30,417014054,397.7MB,https://player.vimeo.com/external/732243371.m3u8?s=6e9f196ceb7fd1c67e148aca1a2ba226a790de40&oauth2_token_id=1643955558
733177167,sd,540p,video/mp4,456,960,540p,24.86,190242023,181.43MB,https://player.vimeo.com/progressive_redirect/playback/733177167/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=2b352ac13a138976557414a8b32d4f87c3f05419ab7d2424217f82ffdfe7f016
733177167,hd,720p,video/mp4,648,1366,720p,24.86,329337363,314.08MB,https://player.vimeo.com/progressive_redirect/playback/733177167/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=4fd065a03820dccc23b80ec526177d6d700396c374ef285ed71d81f0278d0862
733177167,sd,360p,video/mp4,304,640,360p,24.86,94238366,89.87MB,https://player.vimeo.com/progressive_redirect/playback/733177167/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=51ef9afd216c60d846c6bbda5afb55b80d84fbd4d87f8e61712dc9d63baa2ef9
733177167,sd,240p,video/mp4,202,426,240p,24.86,47279781,45.09MB,https://player.vimeo.com/progressive_redirect/playback/733177167/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=00649b20cc8cdbc86190019b2105d438896fd0a633c2f61f5ac8ddcd824b5a35
733177167,hls,adaptive,video/mp4,,,540p,24.86,190242023,181.43MB,https://player.vimeo.com/external/733177167.m3u8?s=6a4ea87331cf0aad7afd1e1edab5473c07ce93a9&oauth2_token_id=1643955558
733276332,sd,540p,video/mp4,444,960,540p,17.2908,375609506,358.21MB,https://player.vimeo.com/progressive_redirect/playback/733276332/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=6bfa551ccf9139cea6b80b58c11bf8c4985b892f71037cc1260488fcea4740b1
733276332,sd,240p,video/mp4,196,426,240p,17.2908,110522728,105.4MB,https://player.vimeo.com/progressive_redirect/playback/733276332/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=7093a5ea8c05f2b1a64ad21181a483b4433653eb5772a35554bccd367aa05658
733276332,sd,360p,video/mp4,296,640,360p,17.2908,209142645,199.45MB,https://player.vimeo.com/progressive_redirect/playback/733276332/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=44bfeb610638df28211261cbf753030857f9cf0ba4e0cf8cf1de4cddc774362f
733276332,hd,720p,video/mp4,590,1280,720p,17.2908,421843004,402.3MB,https://player.vimeo.com/progressive_redirect/playback/733276332/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b4dcfac54f27b24eff5d597881bf2c489f25aeb872e21d072a7151ddc59d1017
733276332,hls,adaptive,video/mp4,,,540p,17.2908,375609506,358.21MB,https://player.vimeo.com/external/733276332.m3u8?s=1bed741a05cd3f3a0d9704e9119e2aa2a3b9b9f7&oauth2_token_id=1643955558
733285101,sd,240p,video/mp4,426,240,240p,30,153498285,146.39MB,https://player.vimeo.com/progressive_redirect/playback/733285101/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=ccf28fe7ad5ee3931239065b250b12e6b6186e63d11a3c7138f6de05209f80b2
733285101,sd,540p,video/mp4,960,540,540p,30,279322399,266.38MB,https://player.vimeo.com/progressive_redirect/playback/733285101/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=689c32e267137470bee333d82c5f28feddd481820ebd0053f3edc17917fdf333
733285101,sd,360p,video/mp4,640,360,360p,30,166666949,158.95MB,https://player.vimeo.com/progressive_redirect/playback/733285101/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=6b6f9010a46fd7810004a46cd1e0a937fce40f290913726b738efb8ecb0dbc6f
733285101,hls,adaptive,video/mp4,,,240p,30,153498285,146.39MB,https://player.vimeo.com/external/733285101.m3u8?s=b8759520094251e15b4f41d1d83ac2742dbbf444&oauth2_token_id=1643955558
733501868,hd,720p,video/mp4,576,1280,720p,19.418,133210879,127.04MB,https://player.vimeo.com/progressive_redirect/playback/733501868/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1a858db7da1946c08d8b762ba55fde8cfa1b127f688c3c67f56876574e3ab710
733501868,sd,540p,video/mp4,432,960,540p,19.418,112957003,107.72MB,https://player.vimeo.com/progressive_redirect/playback/733501868/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=d36d2c576e0b41d03fedf6637d76379f6a5ca75800a217d7cae115f45c0383ce
733501868,sd,240p,video/mp4,192,426,240p,19.418,31586154,30.12MB,https://player.vimeo.com/progressive_redirect/playback/733501868/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=90c56ca112f933c46b1c9d7d1bbf300a42e3145a4f5a90a98ab6d5a1c256b499
733501868,sd,360p,video/mp4,288,640,360p,19.418,58006645,55.32MB,https://player.vimeo.com/progressive_redirect/playback/733501868/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=ff1feb15d3175d60b1a5fc2fd14cd42e172d160635048b9356d4c667822224ff
733501868,hls,adaptive,video/mp4,,,720p,19.418,133210879,127.04MB,https://player.vimeo.com/external/733501868.m3u8?s=89c46c9abba833fe0a252df0a58dca255cbc9675&oauth2_token_id=1643955558
733506509,sd,360p,video/mp4,288,640,360p,17.632,46109733,43.97MB,https://player.vimeo.com/progressive_redirect/playback/733506509/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=c767e7c8b57b4e3007e7f82002cbf36a01fc2998c30ab77d6285efe2806d1f13
733506509,sd,240p,video/mp4,192,426,240p,17.632,24993982,23.84MB,https://player.vimeo.com/progressive_redirect/playback/733506509/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=141075eee421cb32e959f0b1618872f9f64365d5af16c4c4632214fb7d5da3ba
733506509,sd,540p,video/mp4,432,960,540p,17.632,90172501,86MB,https://player.vimeo.com/progressive_redirect/playback/733506509/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=de8a14365553ec1212068c105e79a68c11490528bca0b26aaa22202138136335
733506509,hd,720p,video/mp4,576,1280,720p,17.632,106652635,101.71MB,https://player.vimeo.com/progressive_redirect/playback/733506509/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=708eccc20ebc5de80ec902cebeb4c4ec72bb3ac7dd9c5c1af15e308fe6fb34a0
733506509,hls,adaptive,video/mp4,,,360p,17.632,46109733,43.97MB,https://player.vimeo.com/external/733506509.m3u8?s=4c5c8f0d277055c4e3c5482d28963ef474e5804f&oauth2_token_id=1643955558
733706016,hd,720p,video/mp4,616,1366,720p,18.7352,474085327,452.12MB,https://player.vimeo.com/progressive_redirect/playback/733706016/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=0cbae291c2004c23cc92c6cc03c78b410e21b5d39fd78e5941832ddc60759454
733706016,sd,240p,video/mp4,192,426,240p,18.7352,74297439,70.86MB,https://player.vimeo.com/progressive_redirect/playback/733706016/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=8a2cd87be6df1459d60459d1351124186fc82e5ab41b652227112e768d590132
733706016,sd,540p,video/mp4,432,960,540p,18.7352,304445451,290.34MB,https://player.vimeo.com/progressive_redirect/playback/733706016/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=79f061dbf1dd2b7a5887ce76ff974de628e7aa114b8088a525ecac454c83723a
733706016,sd,360p,video/mp4,288,640,360p,18.7352,149525838,142.6MB,https://player.vimeo.com/progressive_redirect/playback/733706016/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=7639b619f9e3d5dd287b5c47dfff9ce5f248abedf5000de0f36b37166c32f0e9
733706016,hls,adaptive,video/mp4,,,720p,18.7352,474085327,452.12MB,https://player.vimeo.com/external/733706016.m3u8?s=2c5a636dbf36a12fca9afd698cf91cc4e4047b72&oauth2_token_id=1643955558
733713792,hd,720p,video/mp4,616,1366,720p,14.985014985014985,479124044,456.93MB,https://player.vimeo.com/progressive_redirect/playback/733713792/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=46a2594d4e57e1453d7b818beab9ced87f853c3806aacbd0235c2f4b8cdecdb5
733713792,sd,540p,video/mp4,432,960,540p,14.985014985014985,294017279,280.4MB,https://player.vimeo.com/progressive_redirect/playback/733713792/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f3c3865262f25de469accdf54e6fba4d4765ff740ec696a1c77b4776ae6c485e
733713792,sd,360p,video/mp4,288,640,360p,14.985014985014985,145812106,139.06MB,https://player.vimeo.com/progressive_redirect/playback/733713792/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=62e18044382e60a482d22caff764a80709618e563126fe455ce447c424380010
733713792,sd,240p,video/mp4,192,426,240p,14.985014985014985,70649933,67.38MB,https://player.vimeo.com/progressive_redirect/playback/733713792/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=e3acec7c5e005c9c693d458e795696023f89cce79ed7ca3433d9f27680e856db
733713792,hls,adaptive,video/mp4,,,720p,14.985014985014985,479124044,456.93MB,https://player.vimeo.com/external/733713792.m3u8?s=986505d6da1750a01a35dca7a29d77cd65779716&oauth2_token_id=1643955558
734628591,sd,240p,video/mp4,426,240,240p,30,63930662,60.97MB,https://player.vimeo.com/progressive_redirect/playback/734628591/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=63e2a6293816c95d2163b89249a3dadb1981420fd1d532d649aa74d896a010e0
734628591,hd,720p,video/mp4,1280,720,720p,30,118334130,112.85MB,https://player.vimeo.com/progressive_redirect/playback/734628591/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f36b75e8c2970ba76ed1a2b5e18b8f1ed351af9ed8ff4089682fa510adebb1f0
734628591,sd,540p,video/mp4,960,540,540p,30,98309499,93.76MB,https://player.vimeo.com/progressive_redirect/playback/734628591/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=df6bbe3a5a4e49033db6e3787b1d85894dbe03ae128b63aa1d18df9eb547c4ac
734628591,sd,360p,video/mp4,640,360,360p,30,59089388,56.35MB,https://player.vimeo.com/progressive_redirect/playback/734628591/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=704b4636bc0d743f5d8defd397b9362ffe0876c73f96eb7504a695a4185d37a4
734628591,hls,adaptive,video/mp4,,,240p,30,63930662,60.97MB,https://player.vimeo.com/external/734628591.m3u8?s=412421f88cc071b3bcce9265e8ca7660e4e7fb73&oauth2_token_id=1643955558
735127562,sd,540p,video/mp4,960,540,540p,30,212462317,202.62MB,https://player.vimeo.com/progressive_redirect/playback/735127562/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=9ef2ac6dd42e2e93a572bc67bf70f1c3bf689edb5efeaf047266d39165bcfc6e
735127562,sd,240p,video/mp4,426,240,240p,30,58445477,55.74MB,https://player.vimeo.com/progressive_redirect/playback/735127562/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=05ab2839766ac32dfc2dba868bb88af68bf338dce87e7a18a08148166f25c0ad
735127562,sd,360p,video/mp4,640,360,360p,30,111197817,106.05MB,https://player.vimeo.com/progressive_redirect/playback/735127562/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=0c8ce4e97b2688b0c8b0c960ca2bae3978bc7559e51d37d46db5cc261549e2df
735127562,hls,adaptive,video/mp4,,,540p,30,212462317,202.62MB,https://player.vimeo.com/external/735127562.m3u8?s=6298b229c72346aedf0feb50d665f4ad723d8483&oauth2_token_id=1643955558
735225286,sd,240p,video/mp4,426,240,240p,30,40239048,38.37MB,https://player.vimeo.com/progressive_redirect/playback/735225286/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=a11ec2f35a8603d8828ae61b165ddd1cf874bb4eb4cf75af609bb055fc6d0914
735225286,sd,360p,video/mp4,640,360,360p,30,76752457,73.2MB,https://player.vimeo.com/progressive_redirect/playback/735225286/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=259782fcd7a8c30fe5bea0c12fc73eb7023665efa4765599bf98b82b97af0568
735225286,sd,540p,video/mp4,960,540,540p,30,144487199,137.79MB,https://player.vimeo.com/progressive_redirect/playback/735225286/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=4d856fcccc209fe1d09da1aa52ff189fa97a72923d0006be57de8a753f7ce794
735225286,hls,adaptive,video/mp4,,,240p,30,40239048,38.37MB,https://player.vimeo.com/external/735225286.m3u8?s=a38f86429d939c135d24c317c27e6bf86b28f650&oauth2_token_id=1643955558
